parcel,HouseNum,Ext,Rear,Unit,Dir,Street,Des,address,I Desig Date1,I Desig Date2,D Desig Date,District,Int Desig Date,latitude,longitude
'888061536','3','','','TD410','N','Chris Columbus','Blv','3 N Chris Columbus Blv','','','12/12/2003 0:00:00','OC','',39.9502815527161,-75.1401787177062
'888116396','1600','18','','1514','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
'888116398','1600','18','','1515','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
'888116400','1600','18','','1516','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
'888116402','1600','18','','1517','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
'888116404','1600','18','','1518','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
'888116406','1600','18','','1519','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
'888116408','1600','18','','1520','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
'888116410','1600','18','','1601','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
'888116412','1600','18','','1602','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
'888116414','1600','18','','1603','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
'888116416','1600','18','','1604','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
'888116418','1600','18','','1605','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
'888061540','3','','','TD411','N','Chris Columbus','Blv','3 N Chris Columbus Blv','','','12/12/2003 0:00:00','OC','',39.9502815527161,-75.1401787177062
'888061544','3','','','TD412','N','Chris Columbus','Blv','3 N Chris Columbus Blv','','','12/12/2003 0:00:00','OC','',39.9502815527161,-75.1401787177062
'888061548','3','','','TD413','N','Chris Columbus','Blv','3 N Chris Columbus Blv','','','12/12/2003 0:00:00','OC','',39.9502815527161,-75.1401787177062
'888116420','1600','18','','1606','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
'888116422','1600','18','','1609','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
'888116424','1600','18','','1610','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
'888116426','1600','18','','1611','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
'888116428','1600','18','','1612','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
'888116430','1600','18','','1615','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
'888061552','3','','','TD414','N','Chris Columbus','Blv','3 N Chris Columbus Blv','','','12/12/2003 0:00:00','OC','',39.9502815527161,-75.1401787177062
'888061556','3','','','TD415','N','Chris Columbus','Blv','3 N Chris Columbus Blv','','','12/12/2003 0:00:00','OC','',39.9502815527161,-75.1401787177062
'888116432','1600','18','','1621','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
'888116434','1600','18','','1701','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
'888116436','1600','18','','1702','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
'888116438','1600','18','','1703','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
'888116440','1600','18','','1704','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
'888116442','1600','18','','1705','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
'888116444','1600','18','','1706','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
'888061560','3','','','TD416','N','Chris Columbus','Blv','3 N Chris Columbus Blv','','','12/12/2003 0:00:00','OC','',39.9502815527161,-75.1401787177062
'888061564','3','','','TD417','N','Chris Columbus','Blv','3 N Chris Columbus Blv','','','12/12/2003 0:00:00','OC','',39.9502815527161,-75.1401787177062
'888116446','1600','18','','1709','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
'888116448','1600','18','','1710','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
'888116450','1600','18','','1713','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
'888116452','1600','18','','1714','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
'888116454','1600','18','','1715','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
'888116456','1600','18','','1716','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
'888116490','1600','18','','1821','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
'888116492','1600','18','','1901','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
'888116494','1600','18','','1902','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
'888116496','1600','18','','1903','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
'888116498','1600','18','','1904','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
'888116500','1600','18','','1905','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
'888116502','1600','18','','1906','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
'888116504','1600','18','','1909','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
'888061600','3','','','TD426','N','Chris Columbus','Blv','3 N Chris Columbus Blv','','','12/12/2003 0:00:00','OC','',39.9502815527161,-75.1401787177062
'888061604','3','','','TD427','N','Chris Columbus','Blv','3 N Chris Columbus Blv','','','12/12/2003 0:00:00','OC','',39.9502815527161,-75.1401787177062
'888053512','102','22','','305','','Church','St','102-22 Church St','','','12/12/2003 0:00:00','OC','',39.9502912185686,-75.1422943671407
'888053513','102','22','','306','','Church','St','102-22 Church St','','','12/12/2003 0:00:00','OC','',39.9502912185686,-75.1422943671407
'888053514','102','22','','307','','Church','St','102-22 Church St','','','12/12/2003 0:00:00','OC','',39.9502912185686,-75.1422943671407
'888053515','102','22','','308','','Church','St','102-22 Church St','','','12/12/2003 0:00:00','OC','',39.9502912185686,-75.1422943671407
'888053516','102','22','','309','','Church','St','102-22 Church St','','','12/12/2003 0:00:00','OC','',39.9502912185686,-75.1422943671407
'888053517','102','22','','401','','Church','St','102-22 Church St','','','12/12/2003 0:00:00','OC','',39.9502912185686,-75.1422943671407
'888053518','102','22','','402','','Church','St','102-22 Church St','','','12/12/2003 0:00:00','OC','',39.9502912185686,-75.1422943671407
'888053519','102','22','','403','','Church','St','102-22 Church St','','','12/12/2003 0:00:00','OC','',39.9502912185686,-75.1422943671407
'888030422','340','','','B','N','Front','St','340 N Front St','','','12/12/2003 0:00:00','OC','',39.9564356009988,-75.1405204469501
'022019320','229','','','B','','Fulton','St','229 Fulton St','6/28/1966 0:00:00','','','','',39.9381523199589,-75.1472447363839
'022019330','229','','','C','','Fulton','St','229 Fulton St','6/28/1966 0:00:00','','','','',39.9381523199589,-75.1472447363839
'022019340','229','','','D','','Fulton','St','229 Fulton St','6/28/1966 0:00:00','','','','',39.9381523199589,-75.1472447363839
'022019350','229','','','E','','Fulton','St','229 Fulton St','6/28/1966 0:00:00','','','','',39.9381523199589,-75.1472447363839
'051217730','417','','','A','','Gaskill','St','417 Gaskill St','1/22/1963 0:00:00','','3/10/1999 0:00:00','SH','',39.9424031928013,-75.1497685608617
'776171000','5419','','','0000000','','Germantown','Ave','5419 Germantown Ave','1/25/1966 0:00:00','','','','',40.0337338959183,-75.1709315532494
'221207900','6507','','','0000000','','Germantown','Ave','6507 Germantown Ave','6/26/1956 0:00:00','','','','',40.0486880875606,-75.1833455134389
'888100403','1500','','','3','','Green','St','1500 Green St','','','10/11/2000 0:00:00','SG','',39.9636732129216,-75.1630020916964
'888100404','1500','','','4','','Green','St','1500 Green St','','','10/11/2000 0:00:00','SG','',39.9636732129216,-75.1630020916964
'888100405','1500','','','5','','Green','St','1500 Green St','','','10/11/2000 0:00:00','SG','',39.9636732129216,-75.1630020916964
'888100406','1500','','','6','','Green','St','1500 Green St','','','10/11/2000 0:00:00','SG','',39.9636732129216,-75.1630020916964
'888100407','1500','','','7','','Green','St','1500 Green St','','','10/11/2000 0:00:00','SG','',39.9636732129216,-75.1630020916964
'888100412','1501','','','2','','Green','St','1501 Green St','','','10/11/2000 0:00:00','SG','',39.9642589702818,-75.1629155428409
'888100413','1501','','','3','','Green','St','1501 Green St','','','10/11/2000 0:00:00','SG','',39.9642589702818,-75.1629155428409
'888100414','1501','','','4','','Green','St','1501 Green St','','','10/11/2000 0:00:00','SG','',39.9642589702818,-75.1629155428409
'888100415','1501','','','5','','Green','St','1501 Green St','','','10/11/2000 0:00:00','SG','',39.9642589702818,-75.1629155428409
'888100416','1501','','','6','','Green','St','1501 Green St','','','10/11/2000 0:00:00','SG','',39.9642589702818,-75.1629155428409
'888100417','1501','','','7','','Green','St','1501 Green St','','','10/11/2000 0:00:00','SG','',39.9642589702818,-75.1629155428409
'888100522','1502','04','','P2','','Green','St','1502-04 Green St','','','10/11/2000 0:00:00','SG','',39.9635552933299,-75.163131497208
'888100523','1502','04','','P3','','Green','St','1502-04 Green St','','','10/11/2000 0:00:00','SG','',39.9635552933299,-75.163131497208
'888100524','1502','04','','P4','','Green','St','1502-04 Green St','','','10/11/2000 0:00:00','SG','',39.9635552933299,-75.163131497208
'888100525','1502','04','','P5','','Green','St','1502-04 Green St','','','10/11/2000 0:00:00','SG','',39.9635552933299,-75.163131497208
'888100526','1502','04','','P6','','Green','St','1502-04 Green St','','','10/11/2000 0:00:00','SG','',39.9635552933299,-75.163131497208
'888038706','122','30','','PK3','','New','St','122-30 New St','','','12/12/2003 0:00:00','OC','',39.9548312739955,-75.1419488260999
'888038708','122','30','','PK4','','New','St','122-30 New St','','','12/12/2003 0:00:00','OC','',39.9548312739955,-75.1419488260999
'888038710','122','30','','PK5','','New','St','122-30 New St','','','12/12/2003 0:00:00','OC','',39.9548312739955,-75.1419488260999
'888038712','122','30','','PK6','','New','St','122-30 New St','','','12/12/2003 0:00:00','OC','',39.9548312739955,-75.1419488260999
'888038714','122','30','','PK7','','New','St','122-30 New St','','','12/12/2003 0:00:00','OC','',39.9548312739955,-75.1419488260999
'888038716','122','30','','PK8','','New','St','122-30 New St','','','12/12/2003 0:00:00','OC','',39.9548312739955,-75.1419488260999
'888038718','122','30','','PK9','','New','St','122-30 New St','','','12/12/2003 0:00:00','OC','',39.9548312739955,-75.1419488260999
'888038720','122','30','','PK10','','New','St','122-30 New St','','','12/12/2003 0:00:00','OC','',39.9548312739955,-75.1419488260999
'888038722','122','30','','PK11','','New','St','122-30 New St','','','12/12/2003 0:00:00','OC','',39.9548312739955,-75.1419488260999
'888038724','122','30','','PK12','','New','St','122-30 New St','','','12/12/2003 0:00:00','OC','',39.9548312739955,-75.1419488260999
'888038726','122','30','','PK13','','New','St','122-30 New St','','','12/12/2003 0:00:00','OC','',39.9548312739955,-75.1419488260999
'888038728','122','30','','PK14','','New','St','122-30 New St','','','12/12/2003 0:00:00','OC','',39.9548312739955,-75.1419488260999
'888038730','122','30','','PK15','','New','St','122-30 New St','','','12/12/2003 0:00:00','OC','',39.9548312739955,-75.1419488260999
'888038732','122','30','','PK16','','New','St','122-30 New St','','','12/12/2003 0:00:00','OC','',39.9548312739955,-75.1419488260999
'888030402','214','18','','B','','New','St','214-18 New St','','','12/12/2003 0:00:00','OC','',39.9550420439828,-75.1433681673119
'888030404','214','18','','C','','New','St','214-18 New St','','','12/12/2003 0:00:00','OC','',39.9550420439828,-75.1433681673119
'888030406','214','18','','D','','New','St','214-18 New St','','','12/12/2003 0:00:00','OC','',39.9550420439828,-75.1433681673119
'888030408','214','18','','E','','New','St','214-18 New St','','','12/12/2003 0:00:00','OC','',39.9550420439828,-75.1433681673119
'888030412','214','18','','G','','New','St','214-18 New St','','','12/12/2003 0:00:00','OC','',39.9550420439828,-75.1433681673119
'888030416','214','18','','I','','New','St','214-18 New St','','','12/12/2003 0:00:00','OC','',39.9550420439828,-75.1433681673119
'888030411','214','18','','FH','','New','St','214-18 New St','','','12/12/2003 0:00:00','OC','',39.9550420439828,-75.1433681673119
'888056502','315','','','102','','New','St','315 New St','','','12/12/2003 0:00:00','OC','',39.9557112632977,-75.1457477372725
'888056504','315','','','103','','New','St','315 New St','','','12/12/2003 0:00:00','OC','',39.9557112632977,-75.1457477372725
'888056506','315','','','104','','New','St','315 New St','','','12/12/2003 0:00:00','OC','',39.9557112632977,-75.1457477372725
'888056508','315','','','105','','New','St','315 New St','','','12/12/2003 0:00:00','OC','',39.9557112632977,-75.1457477372725
'888056510','315','','','106','','New','St','315 New St','','','12/12/2003 0:00:00','OC','',39.9557112632977,-75.1457477372725
'888056512','315','','','107','','New','St','315 New St','','','12/12/2003 0:00:00','OC','',39.9557112632977,-75.1457477372725
'888056514','315','','','108','','New','St','315 New St','','','12/12/2003 0:00:00','OC','',39.9557112632977,-75.1457477372725
'888056516','315','','','109','','New','St','315 New St','','','12/12/2003 0:00:00','OC','',39.9557112632977,-75.1457477372725
'888071628','1010','','','7M','','Race','St','1010 Race St','2/26/1986 0:00:00','','','','',39.9551498531956,-75.1564856867663
'888071630','1010','','','7N','','Race','St','1010 Race St','2/26/1986 0:00:00','','','','',39.9551498531956,-75.1564856867663
'888071632','1010','','','8A','','Race','St','1010 Race St','2/26/1986 0:00:00','','','','',39.9551498531956,-75.1564856867663
'888071634','1010','','','8B','','Race','St','1010 Race St','2/26/1986 0:00:00','','','','',39.9551498531956,-75.1564856867663
'888071636','1010','','','8C','','Race','St','1010 Race St','2/26/1986 0:00:00','','','','',39.9551498531956,-75.1564856867663
'888071638','1010','','','8D','','Race','St','1010 Race St','2/26/1986 0:00:00','','','','',39.9551498531956,-75.1564856867663
'888071640','1010','','','8E','','Race','St','1010 Race St','2/26/1986 0:00:00','','','','',39.9551498531956,-75.1564856867663
'888071642','1010','','','8F','','Race','St','1010 Race St','2/26/1986 0:00:00','','','','',39.9551498531956,-75.1564856867663
'888071644','1010','','','8G','','Race','St','1010 Race St','2/26/1986 0:00:00','','','','',39.9551498531956,-75.1564856867663
'888071646','1010','','','8H','','Race','St','1010 Race St','2/26/1986 0:00:00','','','','',39.9551498531956,-75.1564856867663
'888071648','1010','','','8I','','Race','St','1010 Race St','2/26/1986 0:00:00','','','','',39.9551498531956,-75.1564856867663
'888071650','1010','','','8J','','Race','St','1010 Race St','2/26/1986 0:00:00','','','','',39.9551498531956,-75.1564856867663
'888071652','1010','','','8K','','Race','St','1010 Race St','2/26/1986 0:00:00','','','','',39.9551498531956,-75.1564856867663
'888071654','1010','','','8L','','Race','St','1010 Race St','2/26/1986 0:00:00','','','','',39.9551498531956,-75.1564856867663
'888071656','1010','','','8M','','Race','St','1010 Race St','2/26/1986 0:00:00','','','','',39.9551498531956,-75.1564856867663
'888116506','1600','18','','1910','','Arch','St','1600-18 Arch St','9/7/1978 0:00:00','','','','',39.9545794763524,-75.1669918071635
