"Parcel","HouseNum","Ext","Rear","Unit","Dir","Street","Des","Loc","I Desig Date1","I Desig Date2","D Desig Date","District","Int Desig Date"
"888116538","1600","18",,"2012",,"Arch","St","1600-18 Arch St",9/7/1978 0:00:00,,,,
"888061616","3",,,"TD430","N","Chris Columbus","Blv","3 N Chris Columbus Blv",,,12/12/2003 0:00:00,"OC",
"888061620","3",,,"TD431","N","Chris Columbus","Blv","3 N Chris Columbus Blv",,,12/12/2003 0:00:00,"OC",
"888116540","1600","18",,"2014",,"Arch","St","1600-18 Arch St",9/7/1978 0:00:00,,,,
"888061624","3",,,"TD432","N","Chris Columbus","Blv","3 N Chris Columbus Blv",,,12/12/2003 0:00:00,"OC",
"888061632","3",,,"TD434","N","Chris Columbus","Blv","3 N Chris Columbus Blv",,,12/12/2003 0:00:00,"OC",
"888061636","3",,,"TD435","N","Chris Columbus","Blv","3 N Chris Columbus Blv",,,12/12/2003 0:00:00,"OC",
"888061640","3",,,"TD436","N","Chris Columbus","Blv","3 N Chris Columbus Blv",,,12/12/2003 0:00:00,"OC",
"888061644","3",,,"TD437","N","Chris Columbus","Blv","3 N Chris Columbus Blv",,,12/12/2003 0:00:00,"OC",
"888061648","3",,,"TD438","N","Chris Columbus","Blv","3 N Chris Columbus Blv",,,12/12/2003 0:00:00,"OC",
"888061652","3",,,"TD439","N","Chris Columbus","Blv","3 N Chris Columbus Blv",,,12/12/2003 0:00:00,"OC",
"888061656","3",,,"TD440","N","Chris Columbus","Blv","3 N Chris Columbus Blv",,,12/12/2003 0:00:00,"OC",
"888070770","237","47",,"2B","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888070772","237","47",,"2C","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888070774","237","47",,"2D","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888081941","237","47",,"3A","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888081942","237","47",,"3B","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888070020","237","47",,"3C","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888070030","237","47",,"3D","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888070040","237","47",,"3E","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888081943","237","47",,"4A","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888070060","237","47",,"4B","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888070070","237","47",,"4C","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888070080","237","47",,"4D","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888070090","237","47",,"4E","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888070100","237","47",,"4F","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888061660","3",,,"TD441","N","Chris Columbus","Blv","3 N Chris Columbus Blv",,,12/12/2003 0:00:00,"OC",
"888061664","3",,,"TD442","N","Chris Columbus","Blv","3 N Chris Columbus Blv",,,12/12/2003 0:00:00,"OC",
"888061668","3",,,"TD443","N","Chris Columbus","Blv","3 N Chris Columbus Blv",,,12/12/2003 0:00:00,"OC",
"888070110","237","47",,"4G","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888081944","237","47",,"5A","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888070120","237","47",,"5B","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888070130","237","47",,"5C","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888070140","237","47",,"5D","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888070150","237","47",,"5E","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888070160","237","47",,"5F","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888070170","237","47",,"5G","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888081945","237","47",,"6A","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888081985","237","47",,"6B","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888081986","237","47",,"6C","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888081946","237","47",,"6D","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888081987","237","47",,"6E","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888081988","237","47",,"6F","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888081989","237","47",,"6G","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888081947","237","47",,"7A","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888081948","237","47",,"7B","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888061672","3",,,"TD444","N","Chris Columbus","Blv","3 N Chris Columbus Blv",,,12/12/2003 0:00:00,"OC",
"888061676","3",,,"TD445","N","Chris Columbus","Blv","3 N Chris Columbus Blv",,,12/12/2003 0:00:00,"OC",
"888061680","3",,,"TD446","N","Chris Columbus","Blv","3 N Chris Columbus Blv",,,12/12/2003 0:00:00,"OC",
"888081990","237","47",,"7C","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888081949","237","47",,"7D","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888081991","237","47",,"7E","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888081992","237","47",,"7F","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888081993","237","47",,"7G","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888081981","237","47",,"8A","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888070210","237","47",,"8B","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888081994","237","47",,"8C","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888081995","237","47",,"8D","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888081996","237","47",,"8E","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888081997","237","47",,"8F","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888081998","237","47",,"8G","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888081951","237","47",,"9A","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888081977","237","47",,"9B","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888081999","237","47",,"9C","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888081952","237","47",,"9D","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888082000","237","47",,"9E","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888070260","237","47",,"9F","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888082001","237","47",,"9G","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888082002","237","47",,"10A","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888070280","237","47",,"10B","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888070290","237","47",,"10C","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888081979","237","47",,"10D","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888070300","237","47",,"10E","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888070310","237","47",,"10F","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888070320","237","47",,"10G","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888081953","237","47",,"11A","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888081954","237","47",,"11B","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888070340","237","47",,"11C","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888081955","237","47",,"11D","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888081956","237","47",,"12A","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888082018","237","47",,"12B","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888082024","237","47",,"12C","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888082026","237","47",,"12D","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888082028","237","47",,"12E","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888082030","237","47",,"12F","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888082032","237","47",,"12G","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888082034","237","47",,"12H","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888082036","237","47",,"12I","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888082038","237","47",,"12J","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888082040","237","47",,"12K","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888082042","237","47",,"12L","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888082044","237","47",,"12M","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888082003","237","47",,"13A","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888070370","237","47",,"13B","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888082004","237","47",,"13C","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888081958","237","47",,"13D","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888082005","237","47",,"13E","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888081959","237","47",,"13F","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888082006","237","47",,"13G","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888082007","237","47",,"14A","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888081980","237","47",,"14B","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888070390","237","47",,"14C","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888070396","237","47",,"14D","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888070400","237","47",,"14E","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888030460","903","05",,"9032R",,"Clinton","St","903-05 Clinton St",6/24/1958 0:00:00,,,,
"888030462","903","05",,"9033F",,"Clinton","St","903-05 Clinton St",6/24/1958 0:00:00,,,,
"888030464","903","05",,"9033R",,"Clinton","St","903-05 Clinton St",6/24/1958 0:00:00,,,,
"888030466","903","05",,"9051F",,"Clinton","St","903-05 Clinton St",6/24/1958 0:00:00,,,,
"888030468","903","05",,"9051R",,"Clinton","St","903-05 Clinton St",6/24/1958 0:00:00,,,,
"888030458","903","05",,"9052F",,"Clinton","St","903-05 Clinton St",6/24/1958 0:00:00,,,,
"888030470","903","05",,"9054F",,"Clinton","St","903-05 Clinton St",6/24/1958 0:00:00,,,,
"888039148","908",,,"2",,"Clinton","St","908 Clinton St",6/24/1958 0:00:00,,,,
"888039150","908",,,"3",,"Clinton","St","908 Clinton St",6/24/1958 0:00:00,,,,
"888039152","908",,,"4",,"Clinton","St","908 Clinton St",6/24/1958 0:00:00,,,,
"888039154","908",,,"5",,"Clinton","St","908 Clinton St",6/24/1958 0:00:00,,,,
"888039156","908",,,"6",,"Clinton","St","908 Clinton St",6/24/1958 0:00:00,,,,
"888036612","913",,,"0000000",,"Clinton","St","913 Clinton St",6/24/1958 0:00:00,,,,
"888036614","917",,,"0000000",,"Clinton","St","917 Clinton St",6/24/1958 0:00:00,,,,
"888036618","915",,,"101",,"Clinton","St","915 Clinton St",6/24/1958 0:00:00,,,,
"888152323","1738","42",,"39",,"Green","St","1738-42 Green St",,,10/11/2000 0:00:00,"SG",
"888150342","1800",,,"B",,"Green","St","1800 Green St",,,10/11/2000 0:00:00,"SG",
"888150343","1800",,,"C",,"Green","St","1800 Green St",,,10/11/2000 0:00:00,"SG",
"888150344","1800",,,"D",,"Green","St","1800 Green St",,,10/11/2000 0:00:00,"SG",
"888150345","1800",,,"E",,"Green","St","1800 Green St",,,10/11/2000 0:00:00,"SG",
"888150002","1804",,,"2",,"Green","St","1804 Green St",,,10/11/2000 0:00:00,"SG",
"888150003","1804",,,"3",,"Green","St","1804 Green St",,,10/11/2000 0:00:00,"SG",
"888150004","1804",,,"4",,"Green","St","1804 Green St",,,10/11/2000 0:00:00,"SG",
"888150005","1804",,,"5",,"Green","St","1804 Green St",,,10/11/2000 0:00:00,"SG",
"888153760","1826",,,"3R",,"Green","St","1826 Green St",,,10/11/2000 0:00:00,"SG",
"888153752","1826",,,"1R",,"Green","St","1826 Green St",,,10/11/2000 0:00:00,"SG",
"888153754","1826",,,"2F",,"Green","St","1826 Green St",,,10/11/2000 0:00:00,"SG",
"888153756","1826",,,"2R",,"Green","St","1826 Green St",,,10/11/2000 0:00:00,"SG",
"888153758","1826",,,"3F",,"Green","St","1826 Green St",,,10/11/2000 0:00:00,"SG",
"888153764","1828",,,"1R",,"Green","St","1828 Green St",,,10/11/2000 0:00:00,"SG",
"888153766","1828",,,"2F",,"Green","St","1828 Green St",,,10/11/2000 0:00:00,"SG",
"888153768","1828",,,"2R",,"Green","St","1828 Green St",,,10/11/2000 0:00:00,"SG",
"888153770","1828",,,"3F",,"Green","St","1828 Green St",,,10/11/2000 0:00:00,"SG",
"888153772","1828",,,"3R",,"Green","St","1828 Green St",,,10/11/2000 0:00:00,"SG",
"888153776","1830",,,"1R",,"Green","St","1830 Green St",,,10/11/2000 0:00:00,"SG",
"888153778","1830",,,"2F",,"Green","St","1830 Green St",,,10/11/2000 0:00:00,"SG",
"888153780","1830",,,"2R",,"Green","St","1830 Green St",,,10/11/2000 0:00:00,"SG",
"888153782","1830",,,"3F",,"Green","St","1830 Green St",,,10/11/2000 0:00:00,"SG",
"888153784","1830",,,"3R",,"Green","St","1830 Green St",,,10/11/2000 0:00:00,"SG",
"888153496","1901",,,"2",,"Green","St","1901 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153498","1901",,,"3",,"Green","St","1901 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153500","1901",,,"4",,"Green","St","1901 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153502","1901",,,"5",,"Green","St","1901 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153504","1901",,,"6",,"Green","St","1901 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153506","1901",,,"7",,"Green","St","1901 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153508","1901",,,"8",,"Green","St","1901 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153510","1901",,,"9",,"Green","St","1901 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153512","1901",,,"10",,"Green","St","1901 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153514","1903","05",,"1",,"Green","St","1903-05 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153516","1903","05",,"2",,"Green","St","1903-05 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153518","1903","05",,"3",,"Green","St","1903-05 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153520","1903","05",,"4",,"Green","St","1903-05 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153522","1903","05",,"5",,"Green","St","1903-05 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153524","1903","05",,"6",,"Green","St","1903-05 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153526","1903","05",,"7",,"Green","St","1903-05 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153528","1903","05",,"8",,"Green","St","1903-05 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153530","1903","05",,"9",,"Green","St","1903-05 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153532","1903","05",,"10",,"Green","St","1903-05 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153534","1903","05",,"11",,"Green","St","1903-05 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153536","1903","05",,"12",,"Green","St","1903-05 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153540","1903","05",,"B2",,"Green","St","1903-05 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153542","1903","05",,"C3",,"Green","St","1903-05 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153544","1903","05",,"D4",,"Green","St","1903-05 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153546","1903","05",,"E5",,"Green","St","1903-05 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153548","1903","05",,"F6",,"Green","St","1903-05 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153550","1903","05",,"G7",,"Green","St","1903-05 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153552","1903","05",,"H8",,"Green","St","1903-05 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153554","1903","05",,"I9",,"Green","St","1903-05 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153556","1903","05",,"J10",,"Green","St","1903-05 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153558","1903","05",,"K11",,"Green","St","1903-05 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153560","1903","05",,"L12",,"Green","St","1903-05 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888150053","1906",,,"3",,"Green","St","1906 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153846","1911",,,"2",,"Green","St","1911 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153848","1911",,,"3",,"Green","St","1911 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153850","1911",,,"4",,"Green","St","1911 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153852","1911",,,"5",,"Green","St","1911 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153854","1911",,,"6",,"Green","St","1911 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153856","1911",,,"7",,"Green","St","1911 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153858","1911",,,"8",,"Green","St","1911 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153822","1913",,,"2",,"Green","St","1913 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888153824","1913",,,"3",,"Green","St","1913 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888150047","1930",,,"2",,"Green","St","1930 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888150048","1930",,,"3",,"Green","St","1930 Green St",4/25/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"888150222","2020",,,"2",,"Green","St","2020 Green St",5/1/1975 0:00:00,,10/11/2000 0:00:00,"SG",
"888150223","2020",,,"3",,"Green","St","2020 Green St",5/1/1975 0:00:00,,10/11/2000 0:00:00,"SG",
"888150224","2020",,,"4",,"Green","St","2020 Green St",5/1/1975 0:00:00,,10/11/2000 0:00:00,"SG",
"888150225","2020",,,"5",,"Green","St","2020 Green St",5/1/1975 0:00:00,,10/11/2000 0:00:00,"SG",
"888150228","2022",,,"2",,"Green","St","2022 Green St",5/1/1975 0:00:00,,10/11/2000 0:00:00,"SG",
"888150229","2022",,,"3",,"Green","St","2022 Green St",5/1/1975 0:00:00,,10/11/2000 0:00:00,"SG",
"888150230","2022",,,"4",,"Green","St","2022 Green St",5/1/1975 0:00:00,,10/11/2000 0:00:00,"SG",
"888150231","2022",,,"5",,"Green","St","2022 Green St",5/1/1975 0:00:00,,10/11/2000 0:00:00,"SG",
"888150312","2024",,,"2",,"Green","St","2024 Green St",5/1/1975 0:00:00,,10/11/2000 0:00:00,"SG",
"888150313","2024",,,"3",,"Green","St","2024 Green St",5/1/1975 0:00:00,,10/11/2000 0:00:00,"SG",
"888150314","2024",,,"4",,"Green","St","2024 Green St",5/1/1975 0:00:00,,10/11/2000 0:00:00,"SG",
"888150317","2026",,,"2",,"Green","St","2026 Green St",5/1/1975 0:00:00,,10/11/2000 0:00:00,"SG",
"888150318","2026",,,"3",,"Green","St","2026 Green St",5/1/1975 0:00:00,,10/11/2000 0:00:00,"SG",
"888082014","237","47",,"18G","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888070560","237","47",,"19B","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888070570","237","47",,"19C","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888081970","237","47",,"19D","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888070580","237","47",,"19E","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888070590","237","47",,"19F","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888070600","237","47",,"19G","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888070775","237","47",,"200","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888070780","237","47",,"201","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888081984","237","47",,"20A","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888081971","237","47",,"20B","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888070610","237","47",,"20C","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888081972","237","47",,"20D","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888070620","237","47",,"20E","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888070630","237","47",,"20F","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888070640","237","47",,"20G","S","18th","St","237-47 S 18th St",,,2/8/1995 0:00:00,"RF",
"888092540","219","29",,"412","S","18th","St","219-29 S 18th St",,,2/8/1995 0:00:00,"RF",
"888092542","219","29",,"413","S","18th","St","219-29 S 18th St",,,2/8/1995 0:00:00,"RF",
"888092544","219","29",,"414","S","18th","St","219-29 S 18th St",,,2/8/1995 0:00:00,"RF",
"888092546","219","29",,"415","S","18th","St","219-29 S 18th St",,,2/8/1995 0:00:00,"RF",
"888092548","219","29",,"416","S","18th","St","219-29 S 18th St",,,2/8/1995 0:00:00,"RF",
"888092550","219","29",,"418","S","18th","St","219-29 S 18th St",,,2/8/1995 0:00:00,"RF",
"888092552","219","29",,"420","S","18th","St","219-29 S 18th St",,,2/8/1995 0:00:00,"RF",
"888092554","219","29",,"421","S","18th","St","219-29 S 18th St",,,2/8/1995 0:00:00,"RF",
"888092556","219","29",,"422","S","18th","St","219-29 S 18th St",,,2/8/1995 0:00:00,"RF",
"888092558","219","29",,"423","S","18th","St","219-29 S 18th St",,,2/8/1995 0:00:00,"RF",
"888092560","219","29",,"424","S","18th","St","219-29 S 18th St",,,2/8/1995 0:00:00,"RF",
"888092562","219","29",,"426","S","18th","St","219-29 S 18th St",,,2/8/1995 0:00:00,"RF",
"888092564","219","29",,"501","S","18th","St","219-29 S 18th St",,,2/8/1995 0:00:00,"RF",
